3806344522.358	0.000	297.508	0.000	297.798	297.453	297.399	297.877	297.920	0.000	155.000	166.000	0.000	0.000	155.339	0.000	0.000	297.817	297.011	297.299	297.258	0.000	0.000	0.000	-0.580	0.003	0.983	2.046	-376.802	93.355	0.000	0.100	0.100	763.993	376.800	0.000	0.000	2.307	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3806344532.358	0.000	297.507	0.000	297.765	297.470	297.396	297.889	297.970	0.000	155.000	166.000	0.000	0.000	155.339	0.000	0.000	297.825	297.004	297.308	297.259	0.000	0.000	0.000	-0.580	0.003	1.497	1.818	-376.288	93.216	0.000	0.100	0.100	760.795	376.800	0.000	0.000	2.307	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3806344542.357	0.000	297.509	0.000	297.723	297.452	297.403	297.877	297.958	0.000	155.000	166.000	0.000	0.000	155.339	0.000	0.000	297.819	296.997	297.315	297.250	0.000	0.000	0.000	-0.580	0.003	0.468	2.046	-376.288	93.355	0.000	0.100	0.100	760.795	376.800	0.000	0.000	1.278	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3806344552.357	0.000	297.519	0.000	297.716	297.467	297.398	297.890	297.973	0.000	155.000	166.000	0.000	0.000	155.263	0.000	0.000	297.833	296.994	297.320	297.231	0.000	0.000	0.000	-0.580	-5.142	2.012	2.087	-376.288	93.077	0.000	0.100	0.100	760.795	376.800	0.000	0.000	1.278	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3806344562.357	0.000	297.508	0.000	297.675	297.452	297.390	297.868	297.961	0.000	155.000	166.000	0.000	0.000	155.263	0.000	0.000	297.823	296.993	297.320	297.216	0.000	0.000	0.000	-0.289	0.003	1.497	1.854	-376.802	92.567	0.000	0.100	0.100	760.795	376.800	0.000	0.000	0.764	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3806344572.357	0.000	297.509	0.000	297.673	297.456	297.402	297.878	297.967	0.000	155.000	166.000	0.000	0.000	155.339	0.000	0.000	297.818	296.990	297.408	297.200	0.000	0.000	0.000	-0.289	0.003	2.012	2.215	-376.288	92.938	0.000	0.100	0.100	760.795	376.800	0.000	0.000	0.764	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3806344582.358	0.000	297.509	0.000	297.650	297.453	297.414	297.866	297.914	0.000	155.000	166.000	0.000	0.000	155.263	0.000	0.000	297.805	296.990	298.294	297.189	0.000	0.000	0.000	-0.726	10.293	0.983	1.782	-376.802	93.448	0.000	0.100	0.100	762.394	376.800	0.000	0.000	0.250	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3806344592.358	0.000	297.524	0.000	297.667	297.469	297.439	297.876	297.952	0.000	155.000	166.000	0.000	0.000	155.339	0.000	0.000	297.813	297.017	299.112	297.180	0.000	0.000	0.000	-1.017	-5.142	1.497	2.087	-376.288	92.984	0.000	0.100	0.100	762.394	376.800	0.000	0.000	-0.264	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3806344602.357	0.000	297.514	0.000	297.647	297.447	297.422	297.853	297.933	0.000	155.000	166.000	0.000	0.000	155.416	0.000	0.000	297.804	297.043	299.524	297.172	0.000	0.000	0.000	-0.726	0.003	0.983	2.087	-376.802	92.057	0.000	0.100	0.100	756.000	376.800	0.000	0.000	0.764	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3806344612.358	0.000	297.545	0.000	297.658	297.465	297.436	297.868	297.917	0.000	155.000	166.000	0.000	0.000	155.263	0.000	0.000	297.816	297.075	299.433	297.166	0.000	0.000	0.000	-1.454	-5.142	1.497	2.171	-376.802	92.847	0.000	0.100	0.100	762.394	376.800	0.000	0.000	-0.779	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
3806344622.357	0.000	297.535	0.000	297.641	297.454	297.423	297.862	297.937	0.000	155.000	166.000	0.000	0.000	155.263	0.000	0.000	297.799	297.081	298.782	297.174	0.000	0.000	0.000	-0.726	5.148	0.983	2.129	-376.802	92.847	0.000	0.100	0.100	760.795	376.800	0.000	0.000	-0.779	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
